Uniprot_ID	prediction	Category
Q02153	0.24	Swiss-Prot
P00122	0.24	PDB*
Q8N3J2	0.24	Swiss-Prot
Q4G0S7	0.24	Swiss-Prot
O95544	0.24	Swiss-Prot
P09651-2	0.24	LLPS-
Q96FC7	0.24	Swiss-Prot
A6ND48	0.24	Swiss-Prot
Q4VC12	0.24	Swiss-Prot
O94952	0.24	Swiss-Prot
Q6P9F5	0.24	Swiss-Prot
Q8IYS1	0.24	Swiss-Prot
P01275	0.24	Swiss-Prot
Q9NRN7	0.24	Swiss-Prot
Q96CU9	0.24	Swiss-Prot
P61582	0.24	Swiss-Prot
P58005	0.24	Swiss-Prot
Q6PML9	0.24	Swiss-Prot
Q9H1Y3	0.24	Swiss-Prot
P36543	0.24	Swiss-Prot
Q9H222	0.24	Swiss-Prot
P25105	0.24	Swiss-Prot
Q8NGX6	0.24	Swiss-Prot
Q9BZW4	0.24	Swiss-Prot
P22894	0.24	Swiss-Prot
P49685	0.24	Swiss-Prot
Q9Y575	0.24	Swiss-Prot
Q92544	0.23	Swiss-Prot
Q96NR3	0.23	Swiss-Prot
Q8IWZ6	0.23	Swiss-Prot
Q6RVD6	0.23	Swiss-Prot
Q99500	0.23	Swiss-Prot
O14508	0.23	Swiss-Prot
Q5TEA6	0.23	Swiss-Prot
P03952	0.23	Swiss-Prot
Q6ZTR7	0.23	Swiss-Prot
P48507	0.23	Swiss-Prot
O75155	0.23	Swiss-Prot
Q9BUB7	0.23	Swiss-Prot
Q8WV22	0.23	Swiss-Prot
P06737	0.23	Swiss-Prot
P49019	0.23	Swiss-Prot
Q96P67	0.23	Swiss-Prot
Q8TAQ9	0.23	Swiss-Prot
Q8NEY3	0.23	Swiss-Prot
P57060	0.23	Swiss-Prot
P47888	0.23	Swiss-Prot
Q8IWX5	0.23	Swiss-Prot
P59046	0.23	Swiss-Prot
Q7RTY7	0.23	Swiss-Prot
P41439	0.23	Swiss-Prot
Q15615	0.23	Swiss-Prot
Q93099	0.23	Swiss-Prot
Q9UGC6	0.23	Swiss-Prot
P0C629	0.23	Swiss-Prot
Q8TDW4	0.23	Swiss-Prot
Q9NQA5	0.23	Swiss-Prot
Q9GZP0	0.23	Swiss-Prot
C5MKY7	0.23	LLPS-
P61567	0.23	Swiss-Prot
Q9Y3E2	0.23	Swiss-Prot
Q6NVV9	0.23	Swiss-Prot
Q9H9V9	0.23	Swiss-Prot
Q9Y2G5	0.23	Swiss-Prot
O95222	0.23	Swiss-Prot
Q9UI15	0.23	Swiss-Prot
P21145	0.23	Swiss-Prot
Q13075	0.23	Swiss-Prot
P62333	0.23	Swiss-Prot
P48039	0.23	Swiss-Prot
Q8NH16	0.23	Swiss-Prot
P51671	0.23	Swiss-Prot
P35913	0.23	Swiss-Prot
Q29980	0.23	Swiss-Prot
Q8NDG6	0.23	Swiss-Prot
P46199	0.23	Swiss-Prot
P51801	0.23	Swiss-Prot
P49902	0.23	Swiss-Prot
P56705	0.23	Swiss-Prot
P46663	0.23	Swiss-Prot
Q8NGC1	0.23	Swiss-Prot
Q15031	0.23	Swiss-Prot
Q9UGC7	0.23	Swiss-Prot
P48739	0.23	Swiss-Prot
Q9GZN6	0.23	Swiss-Prot
Q5W0Z9	0.23	Swiss-Prot
P49189	0.23	Swiss-Prot
P20339	0.23	Swiss-Prot
Q92826	0.23	Swiss-Prot
P13500	0.23	Swiss-Prot
Q15386	0.23	Swiss-Prot
Q8NH04	0.23	Swiss-Prot
P31751	0.23	Swiss-Prot
Q8NFZ6	0.23	Swiss-Prot
A0A1B0GTK5	0.23	Swiss-Prot
Q7Z418	0.23	Swiss-Prot
Q01453	0.23	Swiss-Prot
Q8WZA0	0.23	Swiss-Prot
A6NKX4	0.23	Swiss-Prot
A0A286YFK9	0.23	Swiss-Prot
A0AVT1	0.23	Swiss-Prot
Q9GZM7	0.23	Swiss-Prot
P09238	0.23	Swiss-Prot
Q8N565	0.23	Swiss-Prot
Q9UQG0	0.23	Swiss-Prot
P40926	0.23	Swiss-Prot
O00231	0.23	Swiss-Prot
A6NHA9	0.23	Swiss-Prot
P09917	0.23	Swiss-Prot
P05120	0.23	Swiss-Prot
O00757	0.23	Swiss-Prot
Q7Z442	0.23	Swiss-Prot
K7EJ46	0.23	Swiss-Prot
P08134	0.23	Swiss-Prot
P51685	0.23	Swiss-Prot
Q9UIA0	0.23	Swiss-Prot
P53708	0.23	Swiss-Prot
P0DP71	0.23	Swiss-Prot
Q92561	0.23	Swiss-Prot
Q8NGR3	0.23	Swiss-Prot
P38919	0.23	Swiss-Prot
Q8NGF6	0.23	Swiss-Prot
Q5T9L3	0.23	Swiss-Prot
Q01892	0.23	Swiss-Prot
Q9UHC6	0.23	Swiss-Prot
Q03518	0.23	Swiss-Prot
Q8N1B4	0.23	Swiss-Prot
Q9NQS3	0.23	Swiss-Prot
Q5EB52	0.23	Swiss-Prot
Q14331	0.23	Swiss-Prot
Q8WWY6	0.23	Swiss-Prot
P49798	0.23	Swiss-Prot
Q8J025	0.23	Swiss-Prot
Q4G0N8	0.23	Swiss-Prot
Q9ULC6	0.23	Swiss-Prot
Q86W34	0.23	Swiss-Prot
Q8NBP0	0.23	Swiss-Prot
Q9H2C0	0.23	Swiss-Prot
Q6ZMU5	0.23	Swiss-Prot
Q99871	0.23	Swiss-Prot
Q9BYJ4	0.23	Swiss-Prot
P00750	0.23	Swiss-Prot
Q9NXS2	0.23	Swiss-Prot
Q13733	0.23	Swiss-Prot
Q14533	0.23	Swiss-Prot
Q8IW41	0.23	Swiss-Prot
P54793	0.23	Swiss-Prot
P10721	0.23	Swiss-Prot
H3BPM6	0.23	Swiss-Prot
Q6ZWL3	0.23	Swiss-Prot
Q96DU3	0.23	Swiss-Prot
P09467	0.23	Swiss-Prot
Q9Y2Z2	0.22	Swiss-Prot
Q9BPV8	0.22	Swiss-Prot
P61583	0.22	Swiss-Prot
P25311	0.22	Swiss-Prot
O15218	0.22	Swiss-Prot
Q9BRL7	0.22	Swiss-Prot
Q9GZR5	0.22	Swiss-Prot
P15309	0.22	Swiss-Prot
Q5T653	0.22	Swiss-Prot
O75712	0.22	Swiss-Prot
Q8NGS7	0.22	Swiss-Prot
Q96N35	0.22	Swiss-Prot
Q9BXS1	0.22	Swiss-Prot
P52757	0.22	Swiss-Prot
Q92782	0.22	Swiss-Prot
Q86UG4	0.22	Swiss-Prot
Q8WUD6	0.22	Swiss-Prot
Q8WXI4	0.22	Swiss-Prot
Q8N349	0.22	Swiss-Prot
Q7Z7C7	0.22	Swiss-Prot
Q969J3	0.22	Swiss-Prot
Q6P179	0.22	Swiss-Prot
Q96FW1	0.22	Swiss-Prot
Q9Y678	0.22	Swiss-Prot
P48995	0.22	Swiss-Prot
P51677	0.22	Swiss-Prot
O14817	0.22	Swiss-Prot
Q8WXQ8	0.22	Swiss-Prot
P55289	0.22	Swiss-Prot
Q92828	0.22	Swiss-Prot
Q8N999	0.22	Swiss-Prot
P27449	0.22	Swiss-Prot
Q96T76	0.22	Swiss-Prot
O95183	0.22	Swiss-Prot
Q13084	0.22	Swiss-Prot
A8MVJ9	0.22	Swiss-Prot
P0DMU2	0.22	Swiss-Prot
Q8N9H6	0.22	Swiss-Prot
Q9H1V8	0.22	Swiss-Prot
Q8NFX7	0.22	Swiss-Prot
O60911	0.22	Swiss-Prot
Q8N8Q1	0.22	Swiss-Prot
Q96S95	0.22	Swiss-Prot
P43652	0.22	Swiss-Prot
Q9H159	0.22	Swiss-Prot
Q8NCF0	0.22	Swiss-Prot
P30038	0.22	Swiss-Prot
Q9UJV3	0.22	Swiss-Prot
Q9NYW6	0.22	Swiss-Prot
Q8NGD0	0.22	Swiss-Prot
Q14206	0.22	Swiss-Prot
Q9BV81	0.22	Swiss-Prot
A3KFT3	0.22	Swiss-Prot
Q8N118	0.22	Swiss-Prot
Q8IWB1	0.22	Swiss-Prot
Q15418	0.22	Swiss-Prot
O75771	0.22	Swiss-Prot
Q8WZ79	0.22	Swiss-Prot
Q9C026	0.22	Swiss-Prot
P61586	0.22	Swiss-Prot
Q8NGG2	0.22	Swiss-Prot
Q9UHF1	0.22	Swiss-Prot
Q86X40	0.22	Swiss-Prot
P03891	0.22	Swiss-Prot
Q6UVY6	0.22	Swiss-Prot
P23526	0.22	Swiss-Prot
Q9GZT3	0.22	Swiss-Prot
Q96D03	0.22	Swiss-Prot
Q9Y2V0	0.22	Swiss-Prot
Q9H4M3	0.22	Swiss-Prot
Q6DKJ4	0.22	Swiss-Prot
Q6UWF9	0.22	Swiss-Prot
P48146	0.22	Swiss-Prot
P40617	0.22	Swiss-Prot
A6NL99	0.22	Swiss-Prot
Q9UBF2	0.22	Swiss-Prot
Q9H1J5	0.22	Swiss-Prot
Q02985	0.22	Swiss-Prot
O75503	0.22	Swiss-Prot
P62899	0.22	Swiss-Prot
Q9BS40	0.22	Swiss-Prot
Q9BRX2	0.22	Swiss-Prot
Q96SJ8	0.22	Swiss-Prot
Q8NGK0	0.22	Swiss-Prot
P61581	0.22	Swiss-Prot
Q9NZP0	0.22	Swiss-Prot
Q8N7A1	0.22	Swiss-Prot
Q9UGF6	0.22	Swiss-Prot
P35354	0.22	Swiss-Prot
Q68D06	0.22	Swiss-Prot
Q8NCR3	0.22	Swiss-Prot
Q96L94	0.22	Swiss-Prot
Q9P2D3	0.22	Swiss-Prot
Q8TDS4	0.22	Swiss-Prot
P23219	0.22	Swiss-Prot
Q8NGN0	0.22	Swiss-Prot
P10144	0.22	Swiss-Prot
O14804	0.22	Swiss-Prot
Q9UDY6	0.22	Swiss-Prot
Q99705	0.22	Swiss-Prot
Q96BJ8	0.22	Swiss-Prot
Q9P241	0.22	Swiss-Prot
Q29983	0.22	Swiss-Prot
A6NLE4	0.22	Swiss-Prot
Q13526	0.22	PDB*
P63010	0.22	Swiss-Prot
Q96MX6	0.22	Swiss-Prot
Q8NH05	0.22	Swiss-Prot
Q8NCS7	0.22	Swiss-Prot
P43115	0.22	Swiss-Prot
Q13011	0.22	Swiss-Prot
Q9BZJ6	0.22	Swiss-Prot
O94822	0.22	Swiss-Prot
Q8NC69	0.22	Swiss-Prot
P61580	0.22	Swiss-Prot
Q13946	0.22	Swiss-Prot
O43929	0.22	Swiss-Prot
O95972	0.22	Swiss-Prot
O15067	0.22	Swiss-Prot
Q13621	0.22	Swiss-Prot
Q6UWM7	0.22	Swiss-Prot
Q5VTE6	0.22	Swiss-Prot
Q9Y6Y9	0.22	Swiss-Prot
P49441	0.22	Swiss-Prot
P46977	0.22	Swiss-Prot
Q8NGS4	0.22	Swiss-Prot
Q8NH67	0.22	Swiss-Prot
P07205	0.22	Swiss-Prot
Q8N9B8	0.22	Swiss-Prot
P08567	0.22	Swiss-Prot
B1MUE1	0.22	LLPS-
Q9NRF8	0.22	Swiss-Prot
Q9UIL8	0.22	Swiss-Prot
Q9BRI3	0.22	Swiss-Prot
Q00597	0.22	Swiss-Prot
Q15573	0.22	Swiss-Prot
Q96DI7	0.22	Swiss-Prot
Q86YW0	0.22	Swiss-Prot
Q6IF36	0.22	Swiss-Prot
A0A024RBG1	0.22	Swiss-Prot
Q96E22	0.22	Swiss-Prot
P26012	0.22	Swiss-Prot
P42261	0.22	Swiss-Prot
Q14916	0.21	Swiss-Prot
Q8WZ84	0.21	Swiss-Prot
Q13304	0.21	Swiss-Prot
Q8TAT5	0.21	Swiss-Prot
Q6P2I3	0.21	Swiss-Prot
Q9P2N7	0.21	Swiss-Prot
P08581	0.21	Swiss-Prot
Q9H3M7	0.21	Swiss-Prot
P28221	0.21	Swiss-Prot
Q9NRW1	0.21	Swiss-Prot
Q9NX47	0.21	Swiss-Prot
Q9NV64	0.21	Swiss-Prot
P01258	0.21	Swiss-Prot
Q6IEE8	0.21	Swiss-Prot
O95922	0.21	Swiss-Prot
O00462	0.21	Swiss-Prot
Q6UXS9	0.21	Swiss-Prot
P20742	0.21	Swiss-Prot
P59536	0.21	Swiss-Prot
Q9Y4X1	0.21	Swiss-Prot
P04066	0.21	Swiss-Prot
Q8TDS5	0.21	Swiss-Prot
O00410	0.21	Swiss-Prot
A0A1B0GVK7	0.21	Swiss-Prot
Q8NHC6	0.21	Swiss-Prot
P55017	0.21	Swiss-Prot
Q16851	0.21	Swiss-Prot
O60547	0.21	Swiss-Prot
P04070	0.21	Swiss-Prot
Q9Y5Z9	0.21	Swiss-Prot
Q5JVF3	0.21	Swiss-Prot
P32245	0.21	Swiss-Prot
Q6ZST4	0.21	Swiss-Prot
Q5SRI9	0.21	Swiss-Prot
Q9UGJ1	0.21	Swiss-Prot
Q6PP77	0.21	Swiss-Prot
A6NGN4	0.21	Swiss-Prot
Q96J77	0.21	Swiss-Prot
Q9BTE6	0.21	Swiss-Prot
O14530	0.21	Swiss-Prot
P20701	0.21	Swiss-Prot
A3QJZ7	0.21	Swiss-Prot
E0CX11	0.21	Swiss-Prot
P22891	0.21	Swiss-Prot
Q16762	0.21	Swiss-Prot
Q12864	0.21	Swiss-Prot
P31327	0.21	Swiss-Prot
P59827	0.21	Swiss-Prot
Q8NGB4	0.21	Swiss-Prot
O15382	0.21	Swiss-Prot
O15492	0.21	Swiss-Prot
Q96C10	0.21	Swiss-Prot
Q09328	0.21	Swiss-Prot
Q5TGI0	0.21	Swiss-Prot
O94923	0.21	Swiss-Prot
P62829	0.21	Swiss-Prot
Q9Y6A1	0.21	Swiss-Prot
P43034	0.21	Swiss-Prot
P32942	0.21	Swiss-Prot
O76001	0.21	Swiss-Prot
Q8WVX3	0.21	Swiss-Prot
Q53FZ2	0.21	Swiss-Prot
Q8WWB3	0.21	Swiss-Prot
Q13405	0.21	Swiss-Prot
P17707	0.21	Swiss-Prot
Q86VG3	0.21	Swiss-Prot
Q8IZF5	0.21	Swiss-Prot
Q08462	0.21	Swiss-Prot
Q96F81	0.21	Swiss-Prot
Q6VVB1	0.21	Swiss-Prot
Q9H6A0	0.21	Swiss-Prot
Q96DT6	0.21	Swiss-Prot
Q8WW33	0.21	Swiss-Prot
Q9UGH3	0.21	Swiss-Prot
Q8N2K1	0.21	Swiss-Prot
Q9Y5K8	0.21	Swiss-Prot
Q9Y3R4	0.21	Swiss-Prot
Q7L622	0.21	Swiss-Prot
Q9UF47	0.21	Swiss-Prot
P43657	0.21	Swiss-Prot
Q01718	0.21	Swiss-Prot
Q9UNU6	0.21	Swiss-Prot
Q9NS67	0.21	Swiss-Prot
Q9BVW6	0.21	Swiss-Prot
Q9UNW8	0.21	Swiss-Prot
Q9NRH1	0.21	Swiss-Prot
Q8WZ94	0.21	Swiss-Prot
Q9NWT8	0.21	Swiss-Prot
Q8N148	0.21	Swiss-Prot
Q13077	0.21	Swiss-Prot
P55008	0.21	Swiss-Prot
P25208	0.21	Swiss-Prot
A6NND4	0.21	Swiss-Prot
Q9UBU2	0.21	Swiss-Prot
Q9NZB8	0.21	Swiss-Prot
P21397	0.21	Swiss-Prot
Q9H2M9	0.21	Swiss-Prot
Q6ZPD9	0.21	Swiss-Prot
P23280	0.21	Swiss-Prot
Q96DW6	0.21	Swiss-Prot
Q86V86	0.21	Swiss-Prot
Q96K37	0.21	Swiss-Prot
Q9H5F2	0.21	Swiss-Prot
Q96PB1	0.21	Swiss-Prot
Q9NRD0	0.21	Swiss-Prot
Q9BSK0	0.21	Swiss-Prot
O95390	0.21	Swiss-Prot
Q96P70	0.21	Swiss-Prot
Q08188	0.21	Swiss-Prot
Q9UF33	0.21	Swiss-Prot
Q13520	0.21	Swiss-Prot
Q13951	0.21	Swiss-Prot
Q5VWM5	0.21	Swiss-Prot
Q9BWJ5	0.21	Swiss-Prot
P14867	0.21	Swiss-Prot
P37288	0.21	Swiss-Prot
Q8N4S7	0.21	Swiss-Prot
Q9Y227	0.21	Swiss-Prot
Q8WU03	0.21	Swiss-Prot
Q8NBZ7	0.21	Swiss-Prot
Q68DD2	0.21	Swiss-Prot
Q9UBT7	0.21	Swiss-Prot
P20594	0.21	Swiss-Prot
P0C7T3	0.21	Swiss-Prot
Q9BZ81	0.21	Swiss-Prot
Q8TCU3	0.21	Swiss-Prot
Q7Z7J7	0.21	Swiss-Prot
O75529	0.21	Swiss-Prot
Q9H1Y0	0.21	Swiss-Prot
P55210	0.21	Swiss-Prot
Q99731	0.21	Swiss-Prot
P46059	0.21	Swiss-Prot
Q7Z4G4	0.21	Swiss-Prot
Q8WV93	0.21	Swiss-Prot
Q03013	0.21	Swiss-Prot
Q99547	0.21	Swiss-Prot
Q8NGY9	0.21	Swiss-Prot
P19075	0.21	Swiss-Prot
Q8TED0	0.21	Swiss-Prot
O43542	0.21	Swiss-Prot
Q9Y2U2	0.21	Swiss-Prot
O73557	0.21	PDB*
P51686	0.21	Swiss-Prot
P78356	0.21	Swiss-Prot
Q6SZW1	0.21	Swiss-Prot
Q8N6Y1	0.21	Swiss-Prot
P53794	0.21	Swiss-Prot
P0C5K7	0.21	Swiss-Prot
Q9UGM1	0.21	Swiss-Prot
O95416	0.21	Swiss-Prot
Q92928	0.21	Swiss-Prot
O76000	0.21	Swiss-Prot
P09651-2	0.21	LLPS-
Q9BZV2	0.21	Swiss-Prot
O60810	0.21	Swiss-Prot
Q9Y2A7	0.21	Swiss-Prot
P52597	0.21	Swiss-Prot
Q86XI2	0.21	Swiss-Prot
Q9ULL4	0.21	Swiss-Prot
Q6ZT21	0.21	Swiss-Prot
Q8IZM0	0.21	Swiss-Prot
Q8N5N4	0.21	Swiss-Prot
Q7L7V1	0.21	Swiss-Prot
Q8NGC7	0.21	Swiss-Prot
I1YAP6	0.21	Swiss-Prot
Q8NBJ7	0.21	Swiss-Prot
P40937	0.21	Swiss-Prot
Q6MZZ7	0.21	Swiss-Prot
Q9BV29	0.21	Swiss-Prot
P10768	0.21	Swiss-Prot
Q9BYT9	0.21	Swiss-Prot
P54920	0.21	Swiss-Prot
Q6ZW05	0.21	Swiss-Prot
Q96PH6	0.21	Swiss-Prot
Q8N4B4	0.21	Swiss-Prot
A0AVF1	0.21	Swiss-Prot
Q9NYW2	0.21	Swiss-Prot
P06276	0.21	Swiss-Prot
Q9UMR7	0.21	Swiss-Prot
Q5FWF7	0.21	Swiss-Prot
P60896	0.21	PDB*
O94886	0.21	Swiss-Prot
A5D8T8	0.21	Swiss-Prot
Q15846	0.21	Swiss-Prot
P54136	0.21	Swiss-Prot
Q86WT6	0.21	Swiss-Prot
Q8NCQ5	0.21	Swiss-Prot
O76054	0.21	Swiss-Prot
P22612	0.21	Swiss-Prot
Q9Y617	0.21	Swiss-Prot
Q24JQ0	0.2	Swiss-Prot
P00740	0.2	Swiss-Prot
Q8NGH5	0.2	Swiss-Prot
Q2TAY7	0.2	Swiss-Prot
P21980	0.2	Swiss-Prot
Q06278	0.2	Swiss-Prot
Q9BR26	0.2	Swiss-Prot
Q96DX8	0.2	Swiss-Prot
P03999	0.2	Swiss-Prot
Q8NGJ6	0.2	Swiss-Prot
P0DN81	0.2	Swiss-Prot
Q9NUQ7	0.2	Swiss-Prot
Q99758	0.2	Swiss-Prot
Q96A23	0.2	Swiss-Prot
Q9H2J4	0.2	Swiss-Prot
Q9HC16	0.2	Swiss-Prot
Q8NGQ2	0.2	Swiss-Prot
Q8WUM9	0.2	Swiss-Prot
Q6P461	0.2	Swiss-Prot
Q9UBX1	0.2	Swiss-Prot
Q92887	0.2	Swiss-Prot
P56277	0.2	Swiss-Prot
Q96JB5	0.2	Swiss-Prot
P17540	0.2	Swiss-Prot
Q96RI1	0.2	Swiss-Prot
Q9BW27	0.2	Swiss-Prot
P31785	0.2	Swiss-Prot
Q96AK3	0.2	Swiss-Prot
O75469	0.2	Swiss-Prot
P15882	0.2	Swiss-Prot
Q16348	0.2	Swiss-Prot
Q8NFQ5	0.2	Swiss-Prot
Q6YN16	0.2	Swiss-Prot
Q8NGN5	0.2	Swiss-Prot
P15104	0.2	Swiss-Prot
Q8WY22	0.2	Swiss-Prot
P20702	0.2	Swiss-Prot
A6NEK1	0.2	Swiss-Prot
Q15849	0.2	Swiss-Prot
A6NFU0	0.2	Swiss-Prot
Q9NZU1	0.2	Swiss-Prot
B9A014	0.2	Swiss-Prot
Q9NZP8	0.2	Swiss-Prot
P02413	0.2	PDB*
P41240	0.2	Swiss-Prot
Q7Z5J8	0.2	Swiss-Prot
P24539	0.2	Swiss-Prot
Q8NHA6	0.2	Swiss-Prot
Q969L2	0.2	Swiss-Prot
Q8WVB3	0.2	Swiss-Prot
Q8N888	0.2	Swiss-Prot
O94907	0.2	Swiss-Prot
Q5VWM4	0.2	Swiss-Prot
Q8TAB7	0.2	Swiss-Prot
Q8NGL4	0.2	Swiss-Prot
Q9NPA1	0.2	Swiss-Prot
Q96HH6	0.2	Swiss-Prot
P06239	0.2	Swiss-Prot
P27487	0.2	Swiss-Prot
P62993	0.2	Swiss-Prot
B1AH88	0.2	Swiss-Prot
Q8NCI6	0.2	Swiss-Prot
P15907	0.2	Swiss-Prot
Q9HCX4	0.2	Swiss-Prot
P49703	0.2	Swiss-Prot
Q9HDB8	0.2	Swiss-Prot
Q8N3J6	0.2	Swiss-Prot
Q9UPM9	0.2	Swiss-Prot
Q8IZS6	0.2	Swiss-Prot
Q9NRS4	0.2	Swiss-Prot
P02792	0.2	Swiss-Prot
Q9NZI2	0.2	Swiss-Prot
Q6UXH9	0.2	Swiss-Prot
Q9NQ89	0.2	Swiss-Prot
Q5VXH4	0.2	Swiss-Prot
P42685	0.2	Swiss-Prot
Q9UFW8	0.2	Swiss-Prot
O75635	0.2	Swiss-Prot
Q4VNC1	0.2	Swiss-Prot
P78385	0.2	Swiss-Prot
O96014	0.2	Swiss-Prot
Q9UI12	0.2	Swiss-Prot
P42262	0.2	Swiss-Prot
Q5QGZ9	0.2	Swiss-Prot
P32754	0.2	Swiss-Prot
Q9NZC7	0.2	Swiss-Prot
Q8WUT9	0.2	Swiss-Prot
Q8N2C9	0.2	Swiss-Prot
Q14728	0.2	Swiss-Prot
P53618	0.2	Swiss-Prot
O14757	0.2	Swiss-Prot
Q9H1J7	0.2	Swiss-Prot
Q96R09	0.2	Swiss-Prot
Q9HAA7	0.2	Swiss-Prot
P57054	0.2	Swiss-Prot
P31930	0.2	Swiss-Prot
Q9NZJ9	0.2	Swiss-Prot
Q9HCQ7	0.2	Swiss-Prot
Q9NWW5	0.2	Swiss-Prot
Q969J5	0.2	Swiss-Prot
Q15437	0.2	Swiss-Prot
Q9H5V9	0.2	Swiss-Prot
P17342	0.2	Swiss-Prot
Q9HCN8	0.2	Swiss-Prot
Q980W3	0.2	PDB*
P54108	0.2	Swiss-Prot
Q15049	0.2	Swiss-Prot
Q92685	0.2	Swiss-Prot
Q9Y2I2	0.2	Swiss-Prot
Q8NH37	0.2	Swiss-Prot
P54886	0.2	Swiss-Prot
Q02094	0.2	Swiss-Prot
P34969	0.2	Swiss-Prot
Q9BTA0	0.2	Swiss-Prot
Q6NUQ1	0.2	Swiss-Prot
Q96BI3	0.2	Swiss-Prot
Q969U6	0.2	Swiss-Prot
Q8WWA0	0.2	Swiss-Prot
Q09428	0.2	Swiss-Prot
Q15777	0.2	Swiss-Prot
O14807	0.2	Swiss-Prot
Q02809	0.2	Swiss-Prot
Q8TCW9	0.2	Swiss-Prot
P15328	0.2	Swiss-Prot
Q9UKW6	0.2	Swiss-Prot
P54803	0.2	Swiss-Prot
Q96HR9	0.2	Swiss-Prot
P51674	0.2	Swiss-Prot
Q9NYB5	0.2	Swiss-Prot
Q6NVV1	0.2	Swiss-Prot
Q9BY71	0.2	Swiss-Prot
P0DPQ4	0.2	Swiss-Prot
P62987	0.2	Swiss-Prot
Q149M9	0.2	Swiss-Prot
P29460	0.2	Swiss-Prot
O75575	0.2	Swiss-Prot
Q5TYX0	0.2	Swiss-Prot
Q9H0U4	0.2	Swiss-Prot
Q99788	0.2	Swiss-Prot
Q9NZW5	0.2	Swiss-Prot
P15382	0.2	Swiss-Prot
P21452	0.2	Swiss-Prot
A0A087WTH5	0.2	Swiss-Prot
Q8IUH5	0.2	Swiss-Prot
Q9Y3N9	0.2	Swiss-Prot
Q1EHB4	0.2	Swiss-Prot
Q9BSJ1	0.2	Swiss-Prot
Q9NYV7	0.2	Swiss-Prot
O75874	0.2	Swiss-Prot
Q9Y3B6	0.2	Swiss-Prot
P24071	0.2	Swiss-Prot
Q9UH77	0.2	Swiss-Prot
Q9P2J9	0.2	Swiss-Prot
Q14249	0.2	Swiss-Prot
P35557	0.2	Swiss-Prot
Q96CS7	0.2	Swiss-Prot
Q9NWB7	0.2	Swiss-Prot
Q96RS6	0.2	Swiss-Prot
P52790	0.2	Swiss-Prot
Q03113	0.2	Swiss-Prot
Q75T13	0.2	Swiss-Prot
Q9UPT9	0.2	Swiss-Prot
Q5JUQ0	0.2	Swiss-Prot
P04745	0.2	Swiss-Prot
Q96FJ0	0.2	Swiss-Prot
Q6ZP80	0.2	Swiss-Prot
P41146	0.2	Swiss-Prot
Q8TAX0	0.2	Swiss-Prot
P22748	0.2	Swiss-Prot
Q86WK9	0.2	Swiss-Prot
Q8NE86	0.2	Swiss-Prot
O00338	0.2	Swiss-Prot
Q5GH76	0.2	Swiss-Prot
A6NC97	0.2	Swiss-Prot
P0DI80	0.2	Swiss-Prot
Q9BR01	0.2	Swiss-Prot
Q8TF42	0.2	Swiss-Prot
Q6PCE3	0.2	Swiss-Prot
Q71RH2	0.2	Swiss-Prot
P0C5Y9	0.2	Swiss-Prot
Q5VTT2	0.2	Swiss-Prot
Q5VXH5	0.2	Swiss-Prot
P48230	0.2	Swiss-Prot
Q9H9A6	0.2	Swiss-Prot
P21217	0.2	Swiss-Prot
P59103	0.2	Swiss-Prot
Q7Z304	0.2	Swiss-Prot
A8MSI8	0.2	Swiss-Prot
A2A2V5	0.2	Swiss-Prot
Q9UM13	0.2	Swiss-Prot
P08514	0.2	Swiss-Prot
Q5T0L3	0.2	Swiss-Prot
Q9Y5S8	0.2	Swiss-Prot
Q9BQG2	0.2	Swiss-Prot
Q8TAP6	0.2	Swiss-Prot
Q01459	0.2	Swiss-Prot
Q8IUQ4	0.2	Swiss-Prot
Q5T6V5	0.2	Swiss-Prot
Q9H4B0	0.2	Swiss-Prot
Q99784	0.2	Swiss-Prot
Q96KP4	0.19	Swiss-Prot
Q7RTR8	0.19	Swiss-Prot
Q96P63	0.19	Swiss-Prot
O43603	0.19	Swiss-Prot
Q11201	0.19	Swiss-Prot
P22033	0.19	Swiss-Prot
P26572	0.19	Swiss-Prot
Q9BRT9	0.19	Swiss-Prot
P56706	0.19	Swiss-Prot
Q96A25	0.19	Swiss-Prot
Q8N8U9	0.19	Swiss-Prot
Q15620	0.19	Swiss-Prot
H3BNL8	0.19	Swiss-Prot
O95760	0.19	Swiss-Prot
Q9NWX6	0.19	Swiss-Prot
P29317	0.19	Swiss-Prot
Q5UE93	0.19	Swiss-Prot
O14841	0.19	Swiss-Prot
Q6PEW0	0.19	Swiss-Prot
Q8N814	0.19	Swiss-Prot
P30989	0.19	Swiss-Prot
Q9BVK2	0.19	Swiss-Prot
O15263	0.19	Swiss-Prot
Q5FYA8	0.19	Swiss-Prot
O15118	0.19	Swiss-Prot
Q6PJE2	0.19	Swiss-Prot
Q9H6R3	0.19	Swiss-Prot
P0CI25	0.19	Swiss-Prot
P22888	0.19	Swiss-Prot
O95389	0.19	Swiss-Prot
Q9C0B6	0.19	Swiss-Prot
Q9Y2V7	0.19	Swiss-Prot
Q8NGK9	0.19	Swiss-Prot
Q86TG1	0.19	Swiss-Prot
Q96KK4	0.19	Swiss-Prot
P41273	0.19	Swiss-Prot
Q969S6	0.19	Swiss-Prot
P40429	0.19	Swiss-Prot
Q9GZU0	0.19	Swiss-Prot
P06681	0.19	Swiss-Prot
P23469	0.19	Swiss-Prot
O75954	0.19	Swiss-Prot
